# Italy expansion photo credits (Wikimedia Commons, CC/PD licensed)
# public path | Commons file | license | author

highlights/cortina-1.jpg | https://commons.wikimedia.org/wiki/File:Drei_Zinnen_Tre_Cime_di_Lavaredo_Dolomites.jpg | CC BY-SA 3.0 | <a href="//commons.wikimedia.org/wiki/File:Emblem-camera.svg"
highlights/cortina-2.jpg | https://commons.wikimedia.org/wiki/File:Lago_di_Braies_South_Tyrol_3.jpg | CC BY-SA 4.0 | kallerna
highlights/cortina-3.jpg | https://commons.wikimedia.org/wiki/File:Lagazuoi_Torri_del_Falzarego_Col_dei_Bos_Tofana_de_Rozes_Cinque_Torri.jpg | CC BY-SA 3.0 | <a href="//commons.wikimedia.org/wiki/File:Emblem-camera.svg"
highlights/cortina-4.jpg | https://commons.wikimedia.org/wiki/File:Lago_di_Sorapis_1.jpg | CC BY-SA 4.0 | kallerna
highlights/lecce-1.jpg | https://commons.wikimedia.org/wiki/File:Basilica_of_Santa_Croce,_Lecce_05.jpg | CC0 | Bernard Gagnon
highlights/lecce-2.jpg | https://commons.wikimedia.org/wiki/File:Piazza_Del_Duomo_Lecce_Italy_Travel_Photography_(171395721).jpeg | CC BY 3.0 | Giuseppe Milo
highlights/lecce-3.jpg | https://commons.wikimedia.org/wiki/File:Lecce_amphi_romano_pano.jpg | CC BY-SA 3.0 | Velvet
highlights/lecce-4.jpg | https://commons.wikimedia.org/wiki/File:Porta_Napoli,_Lecce.jpg | CC0 | Bernard Gagnon
highlights/lucca-1.jpg | https://commons.wikimedia.org/wiki/File:Mura_di_Lucca_(LU).jpg | CC BY-SA 4.0 | Alex2015Genova
highlights/lucca-2.jpg | https://commons.wikimedia.org/wiki/File:Lucca_-_Piazza_Anfiteatro_View.jpg | CC BY-SA 4.0 | Ingo Mehling
highlights/lucca-3.jpg | https://commons.wikimedia.org/wiki/File:Lucca_-_Torre_Guinigi_from_Campanile.jpg | CC BY-SA 4.0 | Ingo Mehling
highlights/lucca-4.jpg | https://commons.wikimedia.org/wiki/File:Lucca_-_Cattedrale_di_San_Martino_-_Backside.jpg | CC BY-SA 4.0 | Ingo Mehling
highlights/lucca-5.jpg | https://commons.wikimedia.org/wiki/File:Lucca_San_Michele_in_Foro_01.jpg | CC BY-SA 4.0 | Spike
highlights/matera-1.jpg | https://commons.wikimedia.org/wiki/File:Sasso_Barisano_(Matera)_04.jpg | CC BY 4.0 | Bernard Gagnon
highlights/matera-2.jpg | https://commons.wikimedia.org/wiki/File:Sasso_Caveoso_(Matera)_05.jpg | CC BY 4.0 | Bernard Gagnon
highlights/matera-3.jpg | https://commons.wikimedia.org/wiki/File:Matera_from_Piazzetta_Pascoli-2930.jpg | CC BY-SA 4.0 | Isiwal
highlights/matera-4.jpg | https://commons.wikimedia.org/wiki/File:Matera_-_View_from_Belvedere_Murgia_Timone_-_06.jpg | CC BY-SA 4.0 | Benjamin Smith
highlights/matera-5.jpg | https://commons.wikimedia.org/wiki/File:Cave_house_in_Sasso_Caveoso_(Matera).jpg | CC BY 4.0 | Bernard Gagnon
highlights/modena-1.jpg | https://commons.wikimedia.org/wiki/File:Duomo_di_Modena_20.JPG | CC BY-SA 4.0 | Mongolo1984
highlights/modena-2.jpg | https://commons.wikimedia.org/wiki/File:Modena_-_Piazza_Grande_-_Prospettiva.jpg | CC BY-SA 4.0 | Gerolamondo
highlights/modena-3.jpg | https://commons.wikimedia.org/wiki/File:Ferrari_340_MM_front-left_Enzo_Ferrari_Museum.jpg | CC BY-SA 3.0 | Morio
highlights/modena-4.jpg | https://commons.wikimedia.org/wiki/File:Mercato_Albinelli_cancellata.JPG | CC BY-SA 3.0 | Rossoporpora
highlights/modena-5.jpg | https://commons.wikimedia.org/wiki/File:Acetaia_di_Novellara_1.jpg | CC BY-SA 4.0 | Mauro Storchi
highlights/montepulciano-1.jpg | https://commons.wikimedia.org/wiki/File:Vue_de_la_piazza_grande_(Montepulciano).jpg | CC BY-SA 4.0 | Gzen92
highlights/montepulciano-2.jpg | https://commons.wikimedia.org/wiki/File:Vista_da_Montepulciano.jpg | CC BY-SA 4.0 | <a href="//commons.wikimedia.org/wiki/File:Emblem-camera.svg"
highlights/montepulciano-3.jpg | https://commons.wikimedia.org/wiki/File:Resale_of_wine_(Montepulciano).jpg | CC BY-SA 4.0 | Walter Giannetti
highlights/montepulciano-4.jpg | https://commons.wikimedia.org/wiki/File:1996_wurde_Pienza_Weltkulturerbe._12.jpg | CC BY-SA 4.0 | Holger Uwe Schmitt
highlights/montepulciano-5.jpg | https://commons.wikimedia.org/wiki/File:Cypress_avenue_at_Via_Cassia_in_Val_d'Orcia.jpg | CC BY 2.0 | Enrico Pighetti from Civitanova Marche, Italia
highlights/orvieto-1.jpg | https://commons.wikimedia.org/wiki/File:Portali_del_Duomo_di_Orvieto.jpg | CC BY-SA 2.5 ca | The Cosmonaut
highlights/orvieto-2.jpg | https://commons.wikimedia.org/wiki/File:Pozzo_di_San_Patrizio_Oriveto.JPG | CC BY-SA 3.0 | Antichitera
highlights/orvieto-3.jpg | https://commons.wikimedia.org/wiki/File:Orvieto-Citta_sotterranea-102.jpg | CC BY-SA 4.0 | Asurnipal
highlights/orvieto-4.jpg | https://commons.wikimedia.org/wiki/File:Orvieto_-_Veduta_dalla_Torre_del_Moro,_Duomo.jpg | CC BY-SA 4.0 | Luca Aless
highlights/padua-1.jpg | https://commons.wikimedia.org/wiki/File:Padova_Cappella_degli_Scrovegni_Innen_Fresken_1.jpg | CC BY-SA 4.0 | Zairon
